s, V0, V1, V2
0.004494905471801758,  0.00, 50.00,  0.00
0.26076602935791016,505.00,440.00,260.00
0.5131311416625977,445.00,465.00,390.00
0.7656331062316895,  0.00,520.00,510.00
1.0181021690368652,  0.00, 45.00,  0.00
1.271636962890625,  0.00, 25.00,  0.00
1.525179147720337,150.00,  0.00,  0.00
1.778841257095337,490.00,450.00,240.00
2.032445192337036,430.00,475.00,365.00
2.2859692573547363,  0.00,545.00,450.00
2.5395593643188477,  0.00, 35.00,  0.00
2.7930123805999756,  0.00, 30.00,  0.00
3.0466063022613525,485.00,235.00,  0.00
3.300222396850586,435.00,460.00,385.00
3.5537712574005127,120.00,525.00,440.00
3.807283639907837,  0.00,440.00,420.00
4.060929298400879,  0.00, 10.00,  0.00
4.3144824504852295,  0.00, 30.00,  0.00
4.56982946395874,505.00,410.00,190.00
4.823350667953491,455.00,465.00,375.00
5.07684063911438,  0.00,525.00,475.00
5.329896450042725,  0.00, 20.00,  0.00
5.58343243598938,  0.00, 35.00,  0.00
5.836955785751343,495.00, 40.00,  0.00
6.090548515319824,535.00,380.00,240.00
6.344046592712402,495.00,395.00,300.00
6.597532749176025,  0.00,350.00,420.00
6.851118564605713, 35.00,  0.00,  0.00
7.104583740234375, 15.00,  0.00,  0.00
7.358102798461914,535.00,415.00,220.00
7.611695766448975,535.00,405.00,195.00
7.865254640579224,445.00,450.00,355.00
8.118910789489746,  0.00, 40.00,  0.00
8.372453927993774,  0.00, 40.00,  0.00
8.62602186203003,180.00, 50.00,  0.00
8.879555940628052,495.00,430.00,360.00
9.133055925369263,445.00,470.00,380.00
9.386530876159668,  0.00,550.00,450.00
9.640153884887695,  0.00, 25.00,  0.00
9.893663167953491,  0.00, 30.00,  0.00
10.14710783958435,505.00,335.00,  0.00
10.400820016860962,510.00,430.00,210.00
10.654206991195679,430.00,490.00,350.00
10.906635999679565,  0.00,110.00, 15.00
11.159166097640991,  0.00, 40.00,  0.00
11.41162395477295,455.00,175.00,  0.00
11.665069103240967,485.00,440.00,345.00
11.918572187423706,445.00,455.00,360.00
12.172297239303589,  0.00,370.00,315.00
12.425774097442627, 40.00, 10.00,  0.00
12.67939829826355,230.00,  0.00,  0.00
12.933879375457764,510.00,430.00,310.00
13.187366247177124,465.00,445.00,310.00
13.441078424453735,  0.00,500.00,500.00
13.694572448730469,  0.00, 10.00,  0.00
13.948095321655273,  0.00, 25.00,  0.00
14.201796531677246,520.00,410.00,190.00
14.455092191696167,475.00,435.00,260.00
14.708165407180786,115.00,510.00,435.00
14.961816310882568,  5.00, 30.00,  0.00
15.215324401855469,  0.00, 15.00,  0.00
15.468974351882935,445.00,  0.00,  0.00
15.722532510757446,525.00,380.00,210.00
15.976041555404663,505.00,375.00,210.00
16.22960638999939,  0.00,285.00,375.00
16.482927560806274,  0.00,  5.00,  0.00
16.735828638076782,  0.00, 15.00,  0.00
16.9895076751709,510.00,315.00,190.00
17.243000745773315,515.00,360.00,155.00
17.496550798416138,450.00,420.00,300.00
17.750266790390015,  0.00, 10.00,  0.00
18.003814697265625,  0.00, 10.00,  0.00
18.257376670837402,505.00, 40.00,  0.00
18.51109290122986,495.00,440.00,300.00
18.76461362838745,485.00,430.00,275.00
19.018067836761475,  0.00,340.00,395.00
19.271663665771484, 15.00, 20.00,  0.00
19.525184869766235,  0.00, 25.00,  0.00
19.77883267402649,530.00,410.00,185.00
20.03244376182556,495.00,440.00,255.00
20.285942792892456,380.00,490.00,385.00
20.539543867111206, 50.00, 35.00,  0.00
20.793031930923462,  0.00, 20.00,  0.00
21.046812057495117,480.00,135.00,  0.00
21.30033588409424,470.00,440.00,320.00
21.55389094352722,460.00,450.00,340.00
21.807537078857422,  0.00,425.00,400.00
22.0609130859375,  0.00, 10.00,  0.00
22.313402891159058,  0.00, 20.00,  0.00
22.565876007080078,500.00,420.00,230.00
22.81832504272461,405.00,465.00,400.00
23.071836948394775,350.00,485.00,430.00
23.325441122055054,  0.00,395.00,425.00
23.57915496826172,  0.00,  0.00,  0.00
23.83261013031006,  0.00, 30.00,  0.00
24.086151361465454,525.00,400.00,200.00
24.339689016342163,495.00,410.00,215.00
24.59327530860901,  0.00,525.00,470.00
24.84679341316223,  0.00, 40.00,  0.00
25.100316286087036,  0.00, 45.00,  0.00
25.3538601398468,440.00,  0.00,  0.00
25.60736322402954,535.00,415.00,185.00
25.861075162887573,500.00,430.00,285.00
26.114564180374146,  0.00,520.00,470.00
26.36810541152954,  0.00, 10.00,  0.00
26.62178921699524,  0.00, 15.00,  0.00
26.875264406204224,495.00,370.00,150.00
27.12900137901306,495.00,430.00,310.00
27.382583379745483,400.00,500.00,410.00
27.636130332946777,  0.00,240.00, 70.00
27.889288187026978,  0.00, 10.00,  0.00
28.14216160774231,135.00, 25.00,  0.00
28.395715475082397,510.00,430.00,230.00
28.649370431900024,350.00,480.00,380.00
28.90293049812317,  0.00,540.00,450.00
29.156407356262207,  0.00, 30.00,  0.00
29.410292625427246,  0.00, 45.00,  0.00
29.66384744644165,500.00,365.00, 40.00
29.917320489883423,475.00,440.00,305.00
30.17103862762451,455.00,450.00,310.00
30.425915479660034,  0.00,385.00,345.00
30.679511547088623,  0.00, 40.00,  0.00
30.932990550994873,  0.00, 30.00,  0.00
31.186460494995117,535.00,405.00,125.00
31.440155744552612,470.00,440.00,320.00
31.69367241859436,  0.00,535.00,470.00
31.947203636169434,  0.00, 40.00,  0.00
32.20088863372803,  0.00,115.00,  0.00
32.45433974266052,360.00,  0.00,  0.00
32.70782947540283,475.00,445.00,285.00
32.96140265464783,390.00,475.00,395.00
33.21499466896057,  0.00,520.00,490.00
33.46833562850952,  0.00,  5.00,  0.00
33.72073793411255,  0.00, 20.00,  0.00
33.97317981719971,  0.00, 15.00,  0.00
34.22563290596008,520.00,400.00,355.00
34.47806096076965,465.00,445.00,370.00
34.73168396949768,140.00,525.00,435.00
34.985191822052,  0.00,385.00,385.00
35.23884081840515,  0.00, 45.00,  0.00
35.492374897003174,  0.00, 45.00,  0.00
35.74590182304382,545.00,370.00, 65.00
35.99950194358826,495.00,390.00,205.00
36.253007888793945,435.00,430.00,380.00
36.50647687911987,  0.00,335.00,380.00
36.76016902923584,  0.00, 60.00,  0.00
37.01400399208069,  0.00, 60.00,  0.00
37.2679078578949,490.00,375.00, 80.00
37.52154803276062,510.00,420.00,125.00
37.7751030921936,465.00,445.00,135.00
38.0285861492157,  0.00,175.00, 30.00
38.2823371887207,  0.00, 45.00,  0.00
38.535876989364624,  0.00, 40.00,  0.00
38.789523124694824,540.00,385.00,190.00
39.04283022880554,515.00,405.00,175.00
39.29578924179077,  0.00,505.00,485.00
39.54896903038025,  5.00, 25.00,  0.00
39.80246925354004,  0.00, 15.00,  0.00
40.056034088134766,500.00,410.00,185.00
40.309633016586304,465.00,445.00,325.00
40.563146114349365,410.00,470.00,380.00
40.81668019294739,  0.00,205.00,135.00
41.07032322883606,  0.00, 25.00,  0.00
41.32383418083191,  0.00, 40.00,  0.00
41.57735013961792,530.00,435.00,315.00
41.83097529411316,455.00,480.00,395.00
42.08452606201172,  0.00,540.00,460.00
42.33804726600647, 40.00, 20.00,  0.00
42.591695070266724,  0.00, 35.00,  0.00
42.84520125389099,275.00,  5.00,  0.00
43.098894357681274,530.00,420.00,280.00
43.35253429412842,530.00,405.00,155.00
43.60601830482483,150.00,515.00,425.00
43.85960841178894,  0.00, 40.00,  0.00
44.11309623718262,  0.00, 55.00,  0.00
44.36668825149536,485.00, 50.00,  0.00
44.62045240402222,480.00,455.00,295.00
44.87416625022888,260.00,520.00,420.00
45.12657856941223,  0.00,490.00,485.00
45.37908053398132,  5.00, 30.00,  0.00
45.631516456604004,  0.00, 15.00,  0.00
45.88503646850586,515.00,440.00,280.00
46.13857436180115,410.00,480.00,380.00
46.39218544960022,  0.00,495.00,490.00
46.645742416381836,  0.00, 10.00,  0.00
