s, V0, V1, V2
0.0044591426849365234,495.00,360.00,200.00
0.2599639892578125,485.00,355.00,205.00
0.5154399871826172,480.00,350.00,205.00
0.7728660106658936,480.00,330.00,170.00
1.032810926437378,485.00,330.00,170.00
1.291501760482788,480.00,340.00,185.00
1.5510785579681396,405.00,275.00, 65.00
1.8102173805236816, 70.00, 70.00,  0.00
2.0694632530212402,265.00, 30.00,  0.00
2.3289852142333984,530.00,375.00,290.00
2.5886170864105225,460.00,460.00,410.00
2.8479368686676025,  0.00, 85.00, 45.00
3.106508731842041,  0.00,  0.00,  0.00
3.3643436431884766,545.00,350.00,  0.00
3.622729539871216,425.00,420.00,315.00
3.881333351135254,  0.00,225.00,250.00
4.139653205871582,  0.00,  0.00,  0.00
4.39877724647522,545.00, 75.00,  0.00
4.656986951828003,455.00,430.00,320.00
4.915945768356323,  0.00,425.00,420.00
5.174158811569214,  0.00, 65.00,  0.00
5.433321475982666,  0.00,475.00,450.00
5.691535472869873,470.00,450.00,315.00
5.949849367141724,475.00,435.00,395.00
6.207856178283691,480.00,100.00, 15.00
6.466484069824219, 40.00, 10.00,  0.00
6.724215984344482,445.00,300.00, 65.00
6.9833948612213135,460.00,255.00,  5.00
7.241616725921631,415.00, 50.00,  0.00
7.500032663345337,405.00,140.00,  0.00
7.758323669433594,425.00,325.00, 65.00
8.017319202423096,350.00,240.00, 20.00
8.275882005691528, 55.00, 15.00,  0.00
8.533690929412842,415.00,  0.00,  0.00
8.793152809143066,450.00,460.00,400.00
9.050620794296265,  0.00,500.00,520.00
9.30968451499939,  0.00,  0.00,  0.00
9.568193435668945,275.00, 65.00,  0.00
9.826300382614136,  0.00,120.00, 95.00
10.084618091583252,  0.00,  0.00,  0.00
10.343777179718018,555.00,350.00,  0.00
10.602781772613525,  0.00, 15.00,  0.00
10.857894659042358,  0.00,  0.00,  0.00
11.114662885665894,265.00,540.00,560.00
11.37408447265625,  0.00,  0.00,  0.00
11.633719444274902,  0.00,  0.00,  0.00
11.893254280090332,  0.00,170.00,110.00
12.152903079986572, 20.00,  0.00,  0.00
12.411717653274536,560.00,415.00,  0.00
12.669688701629639,  0.00,  0.00,  0.00
12.927359580993652,  0.00,  0.00,  0.00
13.184334516525269, 20.00,490.00,575.00
13.441182374954224, 90.00,  0.00,  0.00
13.698169231414795,  0.00, 65.00,  0.00
13.955074071884155,  0.00,  0.00,  0.00
14.21218490600586,  0.00,  0.00,  0.00
14.469504833221436,435.00,530.00,535.00
14.726592540740967,  0.00,  0.00,  0.00
14.981499671936035,  0.00,  0.00,  0.00
15.234387636184692,  0.00, 75.00, 45.00
15.487212657928467, 30.00,  0.00,  0.00
15.742245435714722,550.00,425.00,  0.00
16.00127148628235,  0.00,  0.00,  0.00
16.25959825515747,  0.00,  0.00,  0.00
16.516540050506592,  5.00,475.00,555.00
16.773632764816284,115.00,  0.00,  0.00
17.030512809753418,195.00, 60.00,  0.00
17.287492752075195,  0.00,  0.00,  0.00
17.544501543045044,  0.00,  0.00,  0.00
17.801345348358154,  0.00,535.00,575.00
18.058403491973877,  0.00,  0.00,  0.00
18.31518316268921,  0.00,  5.00,  0.00
18.572906017303467,  0.00,  5.00,  5.00
18.831022024154663,  0.00,  0.00,  0.00
19.087966918945312,510.00,505.00,475.00
19.344839572906494,  0.00,  0.00,  0.00
19.601632356643677,  0.00,  0.00,  0.00
19.858649492263794,  0.00,260.00,205.00
20.115597248077393, 60.00,  0.00,  0.00
20.37266707420349,550.00,430.00, 30.00
20.629525899887085,  0.00,  0.00,  0.00
20.8864266872406,  0.00,  0.00,  0.00
21.143500566482544, 85.00,525.00,580.00
21.400390625, 70.00,  0.00,  0.00
21.657368421554565,  0.00,  0.00,  0.00
21.914297103881836,  0.00, 10.00,  5.00
22.171125173568726,  0.00,  0.00,  0.00
22.42822003364563,505.00,500.00,475.00
22.6850848197937,  0.00,  0.00,  0.00
22.94208860397339,  0.00,  0.00,  0.00
23.198983430862427,  0.00,400.00,500.00
23.455880403518677, 95.00,  0.00,  0.00
23.712890148162842,480.00,  0.00,  0.00
23.969754934310913,  0.00,  0.00,  0.00
24.22662377357483,  0.00,  0.00,  0.00
24.483617544174194,420.00,515.00,555.00
24.74047350883484,  0.00,  0.00,  0.00
24.994153261184692,  0.00,  0.00,  0.00
25.246942281723022,  0.00,430.00,540.00
25.499616384506226, 75.00,  0.00,  0.00
25.752333402633667,480.00,  0.00,  0.00
26.00649333000183,  0.00,  0.00,  0.00
26.261399269104004,  0.00,  0.00,  0.00
26.518029928207397,460.00,500.00,525.00
26.775542974472046,  0.00,  0.00,  0.00
27.032541513442993,  0.00,  0.00,  0.00
27.302751064300537,  0.00,340.00,390.00
27.556528091430664, 35.00,  0.00,  0.00
27.81071710586548,560.00,  0.00,  0.00
28.065568923950195,  0.00,  0.00,  0.00
28.3221755027771,  0.00,  0.00,  0.00
28.579091548919678,250.00,535.00,565.00
28.835941314697266,  0.00,  0.00,  0.00
29.092929124832153,  0.00,  0.00,  0.00
29.349738836288452,  0.00,320.00,360.00
29.604772806167603, 55.00,  0.00,  0.00
29.860479593276978,480.00,  0.00,  0.00
30.117300510406494,  0.00,  0.00,  0.00
30.374425411224365,  0.00,  0.00,  0.00
30.63135004043579,380.00,525.00,555.00
30.888293981552124,  0.00,  0.00,  0.00
31.14510178565979,  0.00,  0.00,  0.00
31.402116775512695,  0.00,370.00,410.00
31.65901255607605, 60.00,  0.00,  0.00
31.916041374206543,525.00,  0.00,  0.00
32.17309021949768,  0.00,  0.00,  0.00
32.42996597290039,  0.00,  0.00,  0.00
32.687004804611206,225.00,530.00,565.00
32.944265604019165,  0.00,  0.00,  0.00
