s, V0, V1, V2
0.0028150081634521484,465.00,480.00,155.00
0.25543904304504395,  0.00,425.00,380.00
0.5079104900360107,  0.00,  0.00,  0.00
0.7603728771209717,260.00,  0.00,  0.00
1.0135982036590576,540.00,415.00,190.00
1.2661974430084229,530.00,420.00,140.00
1.5187478065490723,  0.00,510.00,455.00
1.7712101936340332,  0.00, 10.00,  0.00
2.0246663093566895,  0.00, 10.00,  0.00
2.27831768989563,480.00,255.00,  0.00
2.5318140983581543,525.00,410.00,215.00
2.785308361053467,480.00,440.00,290.00
3.038879632949829,  0.00,360.00,390.00
3.2923619747161865,  0.00, 15.00,  0.00
3.5458993911743164,100.00,  5.00,  0.00
3.7993974685668945,550.00,410.00,150.00
4.052989959716797,525.00,415.00,170.00
4.306750297546387,  0.00,535.00,455.00
4.560250520706177,  0.00, 10.00,  0.00
4.813779830932617,  0.00, 10.00,  0.00
5.067376375198364,520.00,345.00, 10.00
5.320921897888184,500.00,420.00,240.00
5.574503183364868,410.00,485.00,400.00
5.828090667724609,  0.00, 90.00, 30.00
6.081557750701904,  0.00,  0.00,  0.00
6.3350670337677,485.00,  0.00,  0.00
6.588715553283691,550.00,405.00,135.00
6.842203855514526,465.00,440.00,230.00
7.095774412155151,  0.00,440.00,415.00
7.349273920059204,  0.00, 10.00,  0.00
7.602802038192749,  0.00, 35.00,  0.00
7.856501340866089,530.00,410.00,155.00
8.11003589630127,485.00,440.00,260.00
8.36362338066101,  0.00,535.00,460.00
8.617182731628418, 30.00, 10.00,  0.00
8.870735168457031,  0.00, 15.00,  0.00
9.124313592910767,395.00,  0.00,  0.00
9.377909898757935,495.00,445.00,300.00
9.63151741027832,405.00,460.00,395.00
9.885019779205322,  0.00,480.00,505.00
10.138668298721313,  0.00, 10.00,  0.00
10.392187595367432,  0.00, 30.00,  0.00
10.6457839012146,495.00,375.00,155.00
10.899279594421387,450.00,445.00,370.00
11.152867794036865, 95.00,515.00,460.00
11.406557321548462,  0.00, 65.00, 15.00
11.660026788711548,  0.00,  5.00,  0.00
11.913610219955444,205.00,  0.00,  0.00
12.167197704315186,535.00,420.00,255.00
12.420791149139404,415.00,460.00,400.00
12.674283504486084,  0.00,515.00,500.00
12.92788815498352,  0.00, 15.00,  0.00
13.181458473205566,  0.00, 25.00,  0.00
13.43543791770935,485.00,255.00,  0.00
13.689048528671265,490.00,430.00,285.00
