s, V0, V1, V2
0.012897729873657227,125.00,  0.00,  0.00
0.2654845714569092,115.00,  0.00,  0.00
0.5179839134216309,115.00,  0.00,  0.00
0.7704219818115234,110.00,  0.00,  0.00
1.0229277610778809,110.00,  0.00,  0.00
1.2754466533660889,120.00,  0.00,  0.00
1.5278847217559814,135.00,  0.00,  0.00
1.780348777770996,135.00,  0.00,  0.00
2.0328760147094727,145.00,  0.00,  0.00
2.2854068279266357,115.00,  0.00,  0.00
2.5378568172454834,110.00,  0.00,  0.00
2.7903778553009033,120.00,  0.00,  0.00
3.0428998470306396,120.00,  0.00,  0.00
3.295369863510132,110.00,  0.00,  0.00
3.5480377674102783, 95.00,  0.00,  0.00
3.80057692527771, 45.00,  0.00,  0.00
4.0543859004974365,550.00,215.00, 80.00
17.38604474067688,540.00,260.00,165.00
17.639801740646362,335.00,215.00,140.00
17.89224863052368, 70.00,  0.00,  0.00
18.14470076560974,120.00,  0.00,  0.00
18.397213459014893,140.00,  0.00,  0.00
18.649667739868164,165.00,  0.00,  0.00
18.902092695236206,150.00,  0.00,  0.00
19.15453553199768,140.00,  0.00,  0.00
19.40706157684326,140.00,  0.00,  0.00
19.66158175468445,145.00,  0.00,  0.00
19.91402769088745,150.00,  0.00,  0.00
20.166481733322144,145.00,  0.00,  0.00
20.418994665145874,140.00,  5.00,  0.00
20.671502828598022,140.00, 10.00,  0.00
20.92522668838501,130.00, 10.00,  0.00
21.178873777389526,130.00, 10.00,  0.00
21.432570695877075,130.00,  5.00,  0.00
21.685048818588257,135.00, 10.00,  0.00
21.937573671340942,140.00, 10.00,  0.00
22.19015669822693,135.00,  5.00,  0.00
22.442497730255127,130.00, 10.00,  0.00
22.69502067565918,130.00, 10.00,  0.00
22.947551727294922,135.00, 10.00,  0.00
23.20043969154358,135.00, 10.00,  0.00
23.45311689376831,135.00, 10.00,  0.00
23.70558762550354,135.00, 10.00,  0.00
23.958540678024292,135.00,  5.00,  0.00
24.212374687194824,135.00, 10.00,  0.00
24.464942693710327,135.00, 10.00,  0.00
24.717487812042236,135.00, 10.00,  0.00
24.9701566696167,135.00, 10.00,  0.00
25.222627639770508,140.00,  5.00,  0.00
25.475010633468628,140.00,  5.00,  0.00
25.727468729019165,140.00,  5.00,  0.00
25.980031728744507,140.00,  5.00,  0.00
26.2324275970459,140.00,  5.00,  0.00
26.484898805618286,140.00,  5.00,  0.00
26.742050647735596,140.00,  5.00,  0.00
26.994480848312378,135.00,  5.00,  0.00
27.247158765792847,140.00,  5.00,  0.00
27.49975085258484,140.00,  5.00,  0.00
27.75246262550354,140.00,  5.00,  0.00
28.0052227973938,140.00,  5.00,  0.00
28.257683515548706,140.00,  5.00,  0.00
28.510167598724365,140.00,  5.00,  0.00
28.762643575668335,140.00,  0.00,  0.00
29.01713275909424,140.00,  0.00,  0.00
29.270585775375366,140.00,  0.00,  0.00
29.523077726364136,140.00,  0.00,  0.00
29.77554678916931,140.00,  0.00,  0.00
30.028374671936035,140.00,  0.00,  0.00
30.280638694763184,140.00,  0.00,  0.00
30.53312849998474,140.00,  0.00,  0.00
30.78643274307251,140.00,  0.00,  0.00
31.038973569869995,140.00,  0.00,  0.00
31.291720628738403,140.00,  0.00,  0.00
31.544243574142456,140.00,  0.00,  0.00
