s, V0, V1, V2
0.005625009536743164,135.00,  0.00, 50.00
0.26241397857666016,145.00,  0.00, 40.00
0.5215158462524414,505.00,150.00,125.00
0.7806439399719238,505.00,410.00,380.00
1.0398571491241455,485.00,460.00,415.00
1.2995080947875977,330.00,495.00,465.00
1.5591681003570557, 70.00, 85.00,170.00
1.8187143802642822, 60.00,  0.00,  0.00
2.078256368637085,105.00,  0.00, 25.00
2.3377583026885986,545.00,265.00,235.00
2.59556245803833,450.00,465.00,435.00
2.8536922931671143,  0.00,350.00,445.00
3.112321376800537, 80.00,  0.00, 20.00
3.37003231048584, 90.00,  0.00, 45.00
3.6284923553466797,540.00,265.00,375.00
3.88738751411438,480.00,445.00,370.00
4.144666433334351,  0.00,305.00,265.00
4.403106451034546,130.00, 15.00,  0.00
4.661491632461548,530.00,225.00,265.00
4.920201539993286,540.00,285.00,365.00
5.178080320358276,535.00,275.00,325.00
5.436314582824707,515.00,245.00,290.00
5.6938605308532715,515.00,315.00,325.00
5.9522645473480225,290.00, 60.00,140.00
6.2109904289245605,255.00,  0.00, 35.00
6.468805551528931,240.00,  0.00, 45.00
6.728020668029785,525.00,215.00,215.00
6.985357761383057,540.00,260.00,230.00
7.244616508483887,540.00,260.00,215.00
7.503350734710693,220.00,480.00,540.00
7.761013746261597,140.00,  0.00, 45.00
8.019486904144287,160.00,  0.00, 55.00
8.277965784072876,485.00,  0.00,  0.00
8.537885904312134,550.00,135.00, 65.00
8.795699834823608,445.00,470.00,425.00
9.053874969482422,  5.00,485.00,520.00
9.312082767486572,120.00,  0.00,  0.00
9.571280717849731,135.00,  0.00, 20.00
9.8295578956604,490.00,  0.00,  0.00
10.088039875030518,540.00,140.00, 70.00
10.346197843551636,490.00,455.00,400.00
10.603646993637085,225.00,510.00,495.00
10.862868070602417,  0.00,330.00,340.00
11.121461868286133,135.00,  0.00, 55.00
11.379179954528809,110.00,  0.00, 45.00
11.637277126312256,460.00,  0.00,  0.00
11.8962242603302,535.00,255.00,385.00
12.155064344406128,545.00,170.00,230.00
12.410247087478638,510.00,425.00,395.00
12.664262056350708,285.00,155.00,195.00
12.918171167373657,230.00,  0.00,  0.00
13.172002077102661,260.00,  0.00,  0.00
13.425341844558716,550.00,  0.00,  0.00
13.68222188949585,430.00,  0.00,  0.00
13.941385984420776,190.00,  0.00,  0.00
14.200505018234253,185.00,  0.00,  0.00
14.459650039672852,210.00,  0.00,  0.00
14.718863010406494,535.00,205.00, 85.00
14.97855806350708,160.00,440.00,545.00
15.23813009262085,165.00,  0.00,  0.00
15.497706174850464,175.00,  0.00,  0.00
15.75626516342163,470.00,  0.00,  0.00
16.01403021812439,495.00,430.00,445.00
16.27240514755249,175.00,450.00,555.00
16.530529260635376,210.00,450.00,560.00
16.78840136528015,130.00,435.00,405.00
17.043952226638794,130.00, 20.00,  0.00
17.29743218421936,165.00, 30.00,  0.00
17.554139375686646,465.00,  0.00,  0.00
17.813343048095703,515.00,415.00,395.00
18.07245635986328,225.00,495.00,510.00
18.331644296646118,185.00,505.00,540.00
18.59069323539734,515.00,420.00,290.00
18.849932432174683,505.00,430.00,330.00
19.10967445373535,150.00,440.00,440.00
19.36973524093628,155.00, 30.00,  0.00
19.628559589385986,140.00, 30.00,  0.00
19.88999366760254,335.00,  0.00,  0.00
20.143336534500122,525.00,150.00,  0.00
20.40024161338806,530.00,410.00,320.00
20.659788370132446,455.00,485.00,445.00
20.919362545013428,190.00,520.00,515.00
21.179038524627686, 25.00,445.00,515.00
21.43868350982666,110.00,  0.00, 85.00
21.698192834854126,110.00,  0.00,  0.00
21.956401824951172,105.00,  0.00,  0.00
22.214348793029785,420.00,  0.00,  0.00
22.472862720489502,545.00,260.00,195.00
22.730567932128906,505.00,425.00,385.00
22.988975763320923,240.00,500.00,500.00
23.247776985168457,  0.00,170.00,370.00
23.505943059921265,145.00,  0.00, 60.00
23.764249801635742,105.00,  0.00,  0.00
24.02232599258423,505.00,195.00,150.00
24.280465841293335,505.00,435.00,400.00
24.53914189338684,510.00,440.00,400.00
24.79779291152954,535.00,395.00,355.00
25.055251836776733,490.00,175.00,220.00
25.31365180015564,185.00,  0.00,  0.00
25.571692943572998,185.00,  0.00,  0.00
25.831624031066895,220.00,  0.00,  5.00
26.089098930358887,445.00,  0.00,  0.00
26.34828519821167,550.00, 35.00,  0.00
26.6064350605011,505.00,430.00,355.00
26.864439249038696,470.00,475.00,440.00
27.123716354370117,415.00,495.00,445.00
27.382423162460327,160.00,525.00,480.00
27.640087127685547, 65.00,460.00,530.00
27.898659229278564,165.00,  0.00,125.00
28.157437324523926,130.00,  0.00, 80.00
28.415263175964355,145.00,  0.00, 60.00
28.673530340194702,475.00,  0.00,  0.00
28.932067155838013,545.00,140.00, 70.00
29.190677404403687,530.00,405.00,385.00
29.448810338974,485.00,465.00,425.00
29.707579374313354,210.00,495.00,510.00
29.96582341194153,  0.00,365.00,450.00
30.224952459335327,145.00,  0.00,115.00
30.48258137702942,120.00,  0.00, 50.00
30.740885496139526,250.00,  0.00,  5.00
30.99864149093628,385.00,  0.00,  0.00
31.25771951675415,475.00, 55.00, 25.00
31.51533842086792,495.00,180.00,145.00
31.774373531341553,500.00,210.00,140.00
32.03241157531738,500.00,265.00,145.00
32.29099464416504,475.00,215.00,340.00
32.54935169219971,185.00,405.00,475.00
32.807517528533936,155.00,375.00,515.00
33.06648659706116,145.00,395.00,510.00
33.32472562789917,135.00,400.00,495.00
33.58389163017273,145.00,410.00,395.00
33.84171175956726,360.00,390.00,370.00
34.10073280334473,490.00,345.00,315.00
34.35907769203186,290.00, 85.00,120.00
34.61818599700928,160.00,  0.00,  0.00
34.876502990722656,350.00,  0.00,  0.00
35.13484168052673,545.00,275.00,210.00
35.392409801483154,545.00,295.00,175.00
35.650789737701416,490.00,460.00,370.00
35.909148931503296,130.00, 35.00, 20.00
36.167213916778564,125.00, 20.00,  0.00
36.426230907440186,505.00,125.00, 90.00
36.68458580970764,540.00,340.00,400.00
36.94289493560791,515.00,245.00,340.00
37.20086908340454,335.00, 70.00,100.00
37.45956587791443,155.00,  0.00,  0.00
37.717252016067505,155.00,  0.00,  0.00
37.97553014755249,150.00,  0.00,  0.00
38.23322510719299,155.00,  0.00,  0.00
38.492335081100464,360.00,  0.00,  0.00
38.75136923789978,460.00,315.00,285.00
39.00908613204956,440.00,405.00,360.00
39.26754117012024,435.00,385.00,350.00
39.52625012397766,435.00,370.00,335.00
39.78497123718262,435.00,360.00,325.00
40.043031215667725,440.00,360.00,320.00
40.30142331123352,440.00,360.00,320.00
40.559826374053955,445.00,355.00,305.00
40.81756019592285,445.00,350.00,300.00
41.07583832740784,450.00,345.00,285.00
41.33358120918274,460.00,335.00,275.00
41.59208655357361,470.00,150.00,105.00
41.85039734840393,210.00,  0.00,  0.00
42.10878252983093,175.00, 15.00, 75.00
42.36712431907654,485.00,415.00,400.00
42.625394344329834,530.00,425.00,345.00
42.884193420410156,515.00,450.00,390.00
