s, V0, V1, V2
0.009234905242919922, 25.00,505.00,480.00
0.26662683486938477, 70.00, 35.00,  0.00
0.5232439041137695, 30.00, 45.00,  0.00
0.7828848361968994,475.00,  0.00,  0.00
1.0425949096679688,555.00,320.00,100.00
1.302161693572998,525.00,410.00,290.00
1.5614047050476074,  0.00,455.00,540.00
1.8205745220184326, 60.00, 15.00,  0.00
2.08018159866333, 20.00, 75.00,  0.00
2.3395466804504395,570.00,305.00,115.00
2.597848653793335,475.00,455.00,370.00
2.856280565261841,  0.00,390.00,390.00
3.1139016151428223, 20.00, 10.00,  0.00
3.371790647506714,465.00, 20.00,  0.00
3.631014585494995,540.00,360.00,215.00
3.8887245655059814,435.00,485.00,460.00
4.147083520889282, 65.00,  0.00,  0.00
4.405745506286621,  0.00, 95.00,  0.00
4.664637565612793,555.00,140.00,  0.00
4.922020673751831,525.00,410.00,290.00
5.180505752563477,105.00,490.00,550.00
5.438668727874756, 80.00, 20.00,  0.00
5.69674277305603, 25.00,135.00,  0.00
5.95544958114624,550.00,415.00,350.00
6.213756799697876,330.00,480.00,500.00
6.472076892852783, 10.00,450.00,545.00
6.729876756668091, 95.00, 30.00,  0.00
6.988152980804443, 75.00,100.00,  0.00
7.24692177772522,575.00,435.00,345.00
7.505146026611328,420.00,475.00,415.00
7.763264179229736,  5.00,475.00,400.00
8.021584033966064, 10.00,105.00,  0.00
8.279721975326538,575.00,245.00,  0.00
8.538950204849243,440.00,455.00,400.00
8.79488205909729, 85.00,485.00,525.00
9.051544427871704, 80.00, 50.00,  0.00
9.310713529586792,465.00, 30.00,  0.00
9.570117473602295,535.00,370.00,290.00
9.829161643981934,190.00,490.00,560.00
10.088263511657715, 65.00,  0.00, 10.00
10.347313404083252,  5.00, 30.00,  0.00
10.60650372505188,575.00,230.00,  0.00
10.86601972579956,485.00,420.00,415.00
11.12443470954895,  0.00,420.00,560.00
11.3833487033844, 55.00,  0.00,  0.00
11.642951011657715,285.00, 30.00,  0.00
11.901153087615967,555.00,405.00,290.00
12.160327911376953,475.00,480.00,420.00
12.417919397354126, 85.00, 15.00,  0.00
12.676029205322266, 25.00, 10.00,  0.00
12.935227394104004,540.00, 75.00,  0.00
13.194806575775146,490.00,430.00,335.00
13.452164649963379, 40.00,520.00,550.00
13.709670782089233, 65.00, 25.00,  0.00
13.967998743057251,  0.00, 80.00,  0.00
14.227526903152466,580.00,355.00,185.00
14.486356019973755,480.00,470.00,375.00
14.744831323623657,  0.00,445.00,320.00
15.003380298614502, 60.00, 20.00,  0.00
15.262055397033691,220.00, 20.00,  0.00
15.520546674728394,525.00,435.00,360.00
15.779576539993286,260.00,520.00,450.00
16.0378577709198, 20.00, 25.00,  0.00
16.29700994491577,  0.00, 65.00,  0.00
16.555309057235718,575.00,310.00, 20.00
16.81411647796631,475.00,450.00,380.00
17.0719256401062,  0.00,460.00,525.00
17.330381631851196, 40.00, 25.00,  0.00
17.588489770889282,285.00,  0.00,  0.00
17.84665083885193,515.00,430.00,305.00
18.10434103012085,455.00,500.00,395.00
18.36256241798401, 90.00, 10.00,  0.00
18.621026277542114,  0.00, 35.00,  0.00
18.88018250465393,555.00, 50.00,  0.00
