s, V0, V1, V2
0.002262592315673828,  0.00,435.00,445.00
0.25484800338745117,  0.00, 25.00,  0.00
0.5073606967926025,  0.00, 10.00,  0.00
0.759943962097168,525.00, 20.00,  0.00
1.0125229358673096,450.00,360.00,350.00
1.2661120891571045,  0.00,460.00,470.00
1.5198664665222168, 30.00,  0.00,  0.00
1.7734792232513428,  0.00, 20.00,  0.00
2.027039051055908,560.00,145.00,  0.00
2.28067684173584,405.00,370.00,400.00
2.5342509746551514,  0.00,395.00,475.00
2.7880146503448486,  0.00,  0.00,  0.00
3.041572332382202,  0.00, 10.00,  0.00
3.295119285583496,550.00,260.00,135.00
3.5488743782043457,165.00,365.00,325.00
3.8024749755859375,  0.00,270.00,335.00
4.056101560592651,  0.00,  0.00,  0.00
4.309886455535889,  0.00, 20.00,  0.00
4.563430309295654,550.00,325.00,190.00
4.817092180252075, 70.00,405.00,355.00
5.070738792419434,  0.00,180.00,380.00
5.3243772983551025,  0.00, 10.00,  0.00
5.578054428100586,  0.00, 30.00,  0.00
5.831698179244995,540.00,340.00,295.00
6.085368871688843, 20.00,415.00,430.00
6.33903431892395,  0.00,105.00,415.00
6.592599391937256,  0.00,  5.00,  0.00
6.846205949783325,  0.00, 35.00,  0.00
7.099918842315674,520.00,365.00,365.00
7.353591680526733, 55.00,420.00,415.00
7.607137203216553,  0.00, 55.00,120.00
7.86065411567688,  0.00,  0.00,  0.00
8.114175081253052,280.00,  0.00,  0.00
8.367995977401733,470.00,310.00,330.00
8.62160873413086, 10.00,430.00,450.00
8.875261783599854, 45.00, 20.00,  0.00
9.128968715667725,  0.00, 10.00,  0.00
9.382514476776123,545.00, 35.00,  0.00
9.636074542999268,435.00,355.00,375.00
9.889789819717407,  0.00,455.00,450.00
10.143415927886963, 25.00,  0.00,  0.00
10.397026538848877,  0.00, 25.00,  0.00
10.650645732879639,560.00,170.00,  0.00
10.90423321723938,385.00,335.00,350.00
11.158007383346558,  0.00,250.00,465.00
11.41164231300354,  0.00,  5.00,  0.00
11.66518783569336,  0.00, 35.00,  0.00
11.919011354446411,550.00,260.00, 40.00
12.17259669303894,260.00,375.00,345.00
12.426161289215088,  0.00,245.00,305.00
12.67987871170044,  0.00,  0.00,  0.00
12.933406352996826,  0.00, 30.00,  0.00
13.18698501586914,540.00,320.00,270.00
13.440588474273682,  5.00,400.00,420.00
13.694187641143799,  0.00,100.00,370.00
13.947967290878296,  0.00, 10.00,  0.00
14.201521158218384,140.00, 30.00,  0.00
14.45398998260498,480.00,340.00,320.00
14.706566095352173,  0.00,445.00,440.00
14.959125518798828,  0.00, 35.00,  0.00
15.212649822235107,  0.00, 10.00,  0.00
15.466279745101929,545.00, 15.00,  0.00
15.719901323318481,435.00,340.00,325.00
15.97357964515686,  0.00,440.00,475.00
16.22721791267395, 25.00,  5.00,  0.00
16.480817079544067,  0.00, 20.00,  0.00
16.734392881393433,565.00, 55.00,  0.00
16.988096475601196,420.00,350.00,365.00
17.24178123474121,  0.00,425.00,465.00
17.495298862457275,  0.00,  0.00,  0.00
17.749035835266113,  0.00, 15.00,  0.00
18.002644777297974,555.00,210.00,  0.00
18.256242990493774,305.00,330.00,310.00
18.509872674942017,  0.00,385.00,445.00
18.76350498199463,  0.00,  5.00,  0.00
19.017025232315063,  0.00, 30.00,  0.00
19.270639896392822,550.00,250.00,  0.00
19.52419090270996,145.00,375.00,370.00
19.778026580810547,  0.00,125.00,425.00
20.031575441360474,  0.00,  0.00,  0.00
